,p0q0
2141,0.3
2142,1.0
2143,0.1
2144,0.3
2145,0.4
2146,0.0
2147,1.5
2148,0.4
2149,0.0
2150,0.9
2151,0.4
2152,0.8
2153,0.1
2154,1.0
2155,0.6
2156,0.5
2157,0.7
2158,0.6
2159,0.9
2160,0.2
2161,0.5
2162,0.3
2163,0.4
2164,0.5
2165,0.3
2166,0.4
2167,0.3
2168,0.4
2169,0.1
2170,0.3
2171,0.8
2172,0.8
2173,0.3
2174,0.8
2175,0.7
2176,0.0
2177,0.1
2178,0.6
2179,0.0
2180,0.3
2181,0.8
2182,0.9
2183,0.3
2184,0.5
2185,0.5
2186,1.2
2187,0.8
2188,0.7
2189,2.7
2190,0.1
2191,0.7
2192,1.0
2193,1.5
2194,0.7
2195,0.8
2196,0.4
2197,1.2
2198,0.6
2199,0.8
2200,2.0
2201,0.7
2202,0.5
2203,0.4
2204,0.1
2205,1.0
2206,0.4
2207,1.0
2208,0.2
2209,0.4
2210,0.7
2211,0.9
2212,1.3
2213,0.7
2214,0.3
2215,0.7
2216,1.6
2217,1.3
2218,0.4
2219,0.7
2220,1.0
2221,1.2
2222,0.1
2223,1.0
2224,0.9
2225,1.0
2226,0.9
2227,0.8
2228,0.8
2229,1.8
2230,0.3
2231,0.2
2232,0.2
2233,0.6
2234,0.6
2235,0.7
2236,0.2
2237,1.3
2238,0.4
2239,1.2
2240,0.4
2241,0.8
2242,0.4
2243,1.0
2244,1.1
2245,0.9
2246,0.1
2247,0.3
2248,0.8
2249,0.8
2250,0.6
2251,0.8
2252,1.2
2253,0.7
2254,0.6
2255,0.5
2256,1.2
2257,0.6
2258,0.6
2259,0.5
2260,0.6
2261,0.7
2262,0.2
2263,1.0
2264,1.0
2265,0.4
2266,2.1
2267,1.0
2268,0.3
2269,1.2
2270,0.3
2271,0.4
2272,0.7
2273,0.5
2274,0.4
2275,1.7
2276,1.1
2277,0.6
2278,0.3
2279,0.7
2280,0.5
2281,0.5
2282,0.7
2283,0.7
2284,0.1
2285,0.6
2286,0.1
2287,1.3
2288,1.5
2289,0.4
2290,0.6
2291,0.3
2292,0.5
2293,0.3
2294,0.4
2295,0.8
2296,0.3
2297,0.8
2298,0.2
2299,0.5
2300,0.4
2301,0.2
2302,0.1
2303,1.4
2304,0.8
2305,0.7
2306,0.2
2307,0.6
2308,0.6
2309,0.4
2310,0.6
2311,1.5
2312,0.2
2313,0.2
2314,1.4
2315,0.2
2316,0.4
2317,0.7
2318,0.6
2319,0.4
2320,0.1
2321,1.0
2322,0.9
2323,0.1
2324,0.8
2325,0.6
2326,0.9
2327,0.4
2328,0.1
2329,0.2
2330,0.7
2331,0.1
2332,0.1
2333,0.2
2334,0.1
2335,0.3
2336,0.5
2337,0.6
2338,0.7
2339,0.1
2340,0.0
2341,0.4
2342,1.4
2343,0.1
2344,0.5
2345,0.3
2346,0.6
2347,0.2
2348,0.6
2349,1.7
2350,0.1
2351,2.1
2352,0.5
2353,2.5
2354,0.0
2355,0.7
2356,0.9
2357,0.0
2358,0.0
2359,0.8
2360,0.9
2361,0.0
2362,0.1
2363,1.0
2364,1.5
2365,0.0
2366,0.2
2367,0.6
2368,1.2
2369,0.0
2370,0.9
2371,1.4
2372,0.0
2373,0.4
2374,0.5
2375,1.6
2376,0.0
2377,0.4
2378,0.0
2379,0.1
2380,1.2
2381,1.8
2382,0.0
2383,0.3
2384,0.5
2385,1.8
2386,0.0
2387,0.6
2388,0.6
2389,1.9
2390,0.0
2391,0.4
2392,0.7
2393,0.8
2394,0.2
2395,0.0
2396,0.6
2397,0.9
2398,0.0
2399,0.3
2400,0.3
2401,1.8
2402,0.0
2403,0.0
2404,0.4
2405,0.7
2406,0.0
2407,0.0
2408,0.0
2409,0.4
2410,0.2
2411,0.1
2412,1.0
2413,1.3
2414,0.0
2415,0.2
2416,0.5
2417,0.4
2418,0.0
2419,0.7
2420,0.2
2421,0.1
2422,0.2
2423,1.4
2424,0.5
2425,0.4
2426,0.1
2427,0.4
2428,0.8
2429,1.1
2430,0.6
2431,0.8
2432,0.9
2433,0.1
2434,0.7
2435,1.2
2436,0.0
2437,0.8
2438,0.6
2439,0.5
2440,0.5
2441,1.2
2442,0.5
2443,0.7
2444,0.6
2445,0.1
2446,0.9
2447,0.9
2448,0.3
2449,0.5
2450,0.0
2451,0.4
2452,0.2
2453,0.5
2454,0.1
2455,0.9
2456,0.7
2457,0.0
2458,0.3
2459,0.4
2460,0.2
2461,0.1
2462,0.7
2463,0.2
2464,0.4
2465,0.6
2466,0.0
2467,0.5
2468,1.0
2469,0.0
2470,0.3
2471,0.7
2472,0.0
2473,0.3
2474,1.0
2475,0.1
2476,0.8
2477,1.0
2478,0.0
2479,0.5
2480,1.0
2481,0.0
2482,0.6
2483,0.5
2484,0.1
2485,0.8
2486,1.0
2487,0.0
2488,1.1
2489,0.6
2490,0.0
2491,0.0
2492,0.2
2493,0.6
2494,0.0
2495,0.9
2496,1.0
2497,0.0
2498,0.8
2499,0.7
2500,0.0
2501,0.2
2502,0.2
2503,0.5
2504,0.1
2505,0.2
2506,0.3
2507,0.0
2508,0.9
2509,0.2
2510,0.4
2511,0.9
2512,0.1
2513,0.1
2514,0.3
2515,0.4
2516,0.7
2517,0.5
2518,0.4
2519,0.1
2520,0.2
2521,0.1
2522,0.2
2523,0.4
2524,0.3
2525,0.4
2526,0.7
2527,1.1
2528,0.5
2529,0.0
2530,0.0
2531,0.0
2532,0.3
2533,0.2
2534,0.0
2535,0.6
2536,0.1
2537,0.0
2538,0.0
2539,0.0
2540,0.2
2541,0.0
2542,0.0
2543,0.2
2544,0.3
2545,0.0
2546,0.0
2547,0.1
2548,0.4
2549,0.0
2550,0.1
2551,0.0
2552,0.5
2553,0.0
2554,0.0
2555,0.6
2556,0.3
2557,0.0
2558,0.0
2559,0.0
2560,0.1
2561,0.0
2562,0.0
2563,0.0
2564,0.4
2565,1.0
2566,0.0
2567,0.2
2568,0.7
2569,0.2
2570,0.0
2571,0.1
2572,0.2
2573,0.4
2574,0.0
2575,0.3
2576,0.0
2577,0.0
2578,0.5
2579,0.2
2580,0.1
2581,0.7
2582,0.3
2583,0.0
2584,0.3
2585,0.3
2586,0.0
2587,0.7
2588,0.2
2589,1.6
2590,0.0
2591,0.1
2592,0.2
2593,1.7
2594,0.1
2595,0.2
2596,0.1
2597,1.3
2598,0.0
2599,0.5
2600,0.3
2601,1.3
2602,0.0
2603,1.0
2604,0.3
2605,0.6
2606,0.4
2607,0.5
2608,0.6
2609,0.4
2610,0.3
2611,0.5
2612,0.4
2613,0.6
2614,0.1
2615,1.1
2616,0.8
2617,0.0
2618,0.3
2619,0.6
2620,0.4
2621,0.3
2622,0.4
2623,0.0
2624,0.7
2625,0.0
2626,0.0
2627,0.1
2628,0.1
2629,0.0
2630,0.0
2631,0.1
2632,0.3
2633,0.0
2634,0.0
2635,0.0
2636,0.1
2637,0.0
2638,0.0
2639,0.0
2640,0.5
2641,0.1
2642,0.5
2643,0.2
2644,0.4
2645,0.6
2646,0.6
2647,0.4
2648,0.4
2649,0.9
2650,0.4
2651,0.2
2652,0.3
2653,0.9
2654,0.5
2655,0.0
2656,0.2
2657,0.4
2658,0.6
2659,0.3
2660,0.6
2661,0.2
2662,0.5
2663,0.7
2664,0.1
2665,0.1
2666,1.0
2667,0.0
2668,0.1
2669,0.0
2670,0.4
2671,0.2
2672,0.2
2673,0.0
2674,0.2
2675,0.0
2676,0.0
2677,0.2
2678,0.5
2679,0.5
2680,0.2
2681,1.3
2682,0.6
2683,0.3
2684,0.1
2685,0.5
2686,0.0
2687,0.2
2688,0.0
2689,0.2
2690,0.5
2691,0.5
2692,0.0
2693,0.4
2694,0.4
2695,0.3
2696,0.1
2697,0.6
2698,0.3
2699,0.7
2700,0.1
2701,0.1
2702,0.1
2703,0.1
2704,0.3
2705,0.1
2706,0.3
2707,0.1
2708,0.3
2709,0.3
2710,1.2
2711,0.2
2712,0.3
2713,0.0
2714,0.4
2715,0.2
2716,0.0
2717,0.6
2718,0.2
2719,0.3
2720,1.0
2721,0.4
2722,0.1
2723,1.0
2724,0.5
2725,0.1
2726,0.1
2727,0.1
2728,0.0
2729,0.2
2730,0.3
2731,1.1
2732,0.5
2733,0.9
2734,0.4
2735,0.4
2736,0.7
2737,0.7
2738,1.0
2739,1.3
2740,0.5
2741,0.1
2742,1.2
2743,0.8
2744,0.6
2745,1.3
2746,1.6
2747,0.8
2748,0.7
2749,2.1
2750,0.6
2751,0.8
2752,0.2
2753,0.9
2754,1.6
2755,0.6
2756,1.3
2757,0.8
2758,1.3
2759,0.3
2760,0.4
2761,0.0
2762,0.8
2763,0.8
2764,0.4
2765,0.6
2766,0.1
2767,0.9
2768,0.2
2769,1.1
2770,0.7
2771,1.1
2772,0.0
2773,0.4
2774,1.7
2775,0.5
2776,0.0
2777,0.9
2778,1.3
2779,0.8
2780,0.0
2781,0.2
2782,1.1
2783,0.7
2784,0.7
2785,0.1
2786,0.6
2787,0.7
2788,0.7
2789,0.6
2790,0.0
2791,0.0
2792,0.3
2793,0.8
2794,0.0
2795,0.1
2796,0.6
2797,0.5
2798,0.0
2799,0.0
2800,1.1
2801,0.4
2802,0.0
2803,0.0
2804,0.6
2805,0.2
2806,0.1
2807,0.0
2808,0.5
2809,0.7
2810,0.8
2811,0.2
2812,0.6
2813,1.5
2814,0.2
2815,0.4
2816,0.3
2817,0.3
2818,0.3
2819,0.1
2820,0.5
2821,0.2
2822,0.3
2823,0.7
2824,0.6
2825,0.4
2826,0.2
2827,0.2
2828,0.5
2829,0.7
2830,0.4
2831,0.3
2832,0.2
2833,0.2
2834,0.9
2835,0.8
2836,0.4
2837,0.1
2838,0.4
2839,1.4
2840,0.7
2841,0.2
2842,0.4
2843,0.6
2844,0.7
2845,0.4
2846,0.4
2847,0.9
2848,0.7
2849,1.1
2850,0.1
2851,0.4
2852,0.1
2853,0.2
2854,0.6
2855,0.0
2856,0.3
2857,1.3
2858,0.8
2859,0.0
2860,0.5
2861,0.8
2862,1.2
2863,0.0
2864,0.8
2865,2.3
2866,0.0
2867,0.1
2868,0.7
2869,2.2
2870,0.0
2871,0.0
2872,1.1
2873,1.4
2874,0.0
2875,0.8
2876,0.6
2877,0.7
2878,0.0
2879,0.1
2880,0.8
2881,0.9
2882,0.0
2883,0.2
2884,0.7
2885,1.3
2886,0.0
2887,0.3
2888,1.0
2889,1.5
2890,0.0
2891,0.3
2892,1.4
2893,0.6
2894,0.0
2895,0.3
2896,0.3
2897,1.0
2898,0.0
2899,0.8
2900,0.5
2901,0.0
2902,0.8
2903,1.0
2904,0.2
2905,0.5
2906,0.3
2907,0.9
2908,0.2
2909,0.3
2910,0.4
2911,0.6
2912,0.6
2913,0.1
2914,0.4
2915,0.9
2916,0.7
2917,0.7
2918,0.8
2919,0.7
2920,2.0
2921,0.6
2922,0.8
2923,0.4
2924,0.7
2925,0.4
2926,1.6
2927,0.5
2928,0.8
2929,0.5
2930,0.4
2931,0.5
2932,0.4
2933,0.9
2934,0.9
2935,0.4
2936,0.7
2937,1.0
2938,0.8
2939,0.7
2940,0.4
2941,0.6
2942,0.1
2943,0.6
2944,0.5
2945,0.0
2946,0.7
2947,0.3
2948,0.2
2949,0.4
2950,0.7
2951,0.2
2952,0.1
2953,0.1
2954,0.4
2955,0.4
2956,0.7
2957,0.4
2958,0.0
2959,1.3
2960,0.5
2961,0.1
2962,0.3
2963,0.5
2964,0.6
2965,0.0
2966,1.0
2967,1.2
2968,0.5
2969,0.2
2970,0.0
2971,0.4
2972,0.2
2973,0.0
2974,0.3
2975,0.2
2976,0.0
2977,0.2
2978,0.1
2979,0.4
2980,0.1
2981,0.2
2982,1.0
2983,0.1
2984,0.1
2985,0.4
2986,0.0
2987,0.1
2988,1.0
2989,0.8
2990,0.1
2991,0.5
2992,0.1
2993,0.9
2994,1.3
2995,0.6
2996,0.2
2997,0.3
2998,0.3
2999,0.6
3000,0.3
3001,0.1
3002,0.6
3003,0.5
3004,0.2
3005,0.4
3006,0.4
3007,0.3
3008,0.2
3009,0.2
3010,0.1
3011,0.2
3012,0.3
3013,0.0
3014,0.4
3015,0.0
3016,0.2
3017,0.2
3018,0.1
3019,0.1
3020,0.3
3021,0.9
3022,0.1
3023,0.0
3024,0.1
3025,0.8
3026,0.4
3027,0.2
3028,0.2
3029,0.6
3030,0.2
3031,0.1
3032,0.0
3033,0.9
3034,0.6
3035,0.7
3036,0.5
3037,0.9
3038,0.0
3039,0.9
3040,0.0
3041,0.7
3042,0.0
3043,0.1
3044,0.0
3045,0.5
3046,0.3
3047,0.1
3048,0.2
3049,0.4
3050,0.4
3051,0.2
3052,0.5
3053,0.4
3054,0.1
3055,0.5
3056,0.2
3057,0.5
3058,0.4
3059,0.4
3060,0.0
3061,0.3
3062,0.1
3063,0.1
3064,0.1
3065,0.2
3066,0.2
3067,0.3
3068,0.2
3069,0.0
3070,0.5
3071,0.0
3072,0.4
3073,0.1
3074,0.9
3075,0.0
3076,0.0
3077,0.0
3078,0.4
3079,0.0
3080,0.0
3081,0.0
3082,0.3
3083,0.1
3084,0.2
3085,0.0
3086,0.3
3087,0.0
3088,0.0
3089,0.0
3090,0.3
3091,0.0
3092,0.0
3093,0.1
3094,0.0
3095,0.2
3096,0.0
3097,0.1
3098,0.0
3099,0.0
3100,0.3
3101,0.0
3102,0.0
3103,0.2
3104,0.3
3105,0.0
3106,0.0
3107,0.1
3108,0.4
3109,0.0
3110,0.0
3111,0.0
3112,0.3
3113,0.4
3114,0.8
3115,0.4
3116,0.4
3117,0.8
3118,0.3
3119,0.1
3120,0.3
3121,0.1
3122,0.3
3123,0.0
3124,0.0
3125,0.0
3126,0.1
3127,0.3
3128,0.1
3129,0.1
3130,0.1
3131,0.0
3132,0.2
3133,0.0
3134,0.3
3135,0.0
3136,0.0
3137,0.1
3138,0.3
3139,0.2
3140,0.0
3141,0.3
3142,0.0
3143,0.0
3144,0.9
3145,0.7
3146,0.0
3147,0.2
3148,0.0
3149,0.0
3150,0.0
3151,0.2
3152,0.3
3153,0.3
3154,0.0
3155,0.0
3156,0.0
3157,0.4
3158,0.0
3159,0.9
3160,0.3
3161,0.4
3162,0.3
3163,0.3
3164,0.3
3165,0.3
3166,0.1
3167,0.1
3168,0.1
3169,0.3
3170,0.1
3171,0.0
3172,0.7
3173,0.5
3174,0.1
3175,0.7
3176,0.0
3177,0.0
3178,0.7
3179,0.0
3180,0.0
3181,0.4
3182,0.1
3183,0.1
3184,0.5
3185,0.0
3186,0.1
3187,0.8
3188,0.0
3189,0.3
3190,1.2
3191,0.0
3192,0.1
3193,0.1
3194,0.2
3195,0.0
3196,0.7
3197,0.6
3198,0.8
3199,0.2
3200,0.0
3201,0.8
3202,0.0
3203,0.4
3204,0.9
3205,0.4
3206,0.0
3207,0.2
3208,0.4
3209,0.3
3210,0.3
3211,0.0
3212,0.4
3213,0.1
3214,1.2
3215,0.2
3216,0.6
3217,0.0
3218,0.3
3219,0.3
3220,0.9
3221,0.1
3222,0.3
3223,0.1
3224,0.3
3225,0.2
3226,0.6
3227,0.1
3228,1.7
3229,0.1
3230,0.9
3231,0.1
3232,0.9
3233,0.0
3234,2.1
3235,0.2
3236,0.0
3237,0.0
3238,0.4
3239,0.0
3240,1.7
3241,0.2
3242,0.5
3243,0.0
3244,0.1
3245,0.1
3246,0.5
3247,0.3
3248,0.6
3249,0.3
3250,0.7
3251,0.6
3252,0.3
3253,0.0
3254,0.5
3255,0.8
3256,1.5
3257,0.0
3258,0.3
3259,1.1
3260,1.4
3261,0.1
3262,0.8
3263,0.7
3264,0.4
3265,0.0
3266,0.4
3267,0.7
3268,0.0
3269,0.2
3270,0.2
3271,0.4
3272,0.1
3273,1.1
3274,0.1
3275,0.2
3276,0.1
3277,0.5
3278,0.1
3279,0.7
3280,0.2
3281,0.2
3282,0.1
3283,0.1
3284,0.0
3285,0.2
3286,0.2
3287,0.2
3288,0.3
3289,0.5
3290,0.5
3291,0.3
3292,0.1
3293,0.2
3294,0.2
3295,0.1
3296,0.0
3297,0.4
3298,0.1
3299,0.5
3300,0.0
3301,0.6
3302,0.1
3303,0.2
3304,0.3
3305,0.1
3306,0.5
3307,0.0
3308,0.9
3309,0.1
3310,0.4
3311,0.0
3312,0.5
3313,1.0
3314,0.1
3315,0.2
3316,0.3
3317,0.1
3318,0.1
3319,0.3
3320,0.3
3321,0.1
3322,0.1
3323,0.4
3324,0.5
3325,0.4
3326,0.4
3327,0.8
3328,0.8
3329,0.5
3330,0.6
3331,0.0
3332,0.2
3333,0.0
3334,1.7
3335,0.5
3336,0.5
3337,0.0
3338,0.5
3339,0.0
3340,1.4
3341,0.5
3342,0.3
3343,0.3
3344,0.1
3345,0.1
3346,0.0
3347,0.3
3348,0.6
3349,0.1
3350,0.1
3351,0.6
3352,0.8
3353,0.5
3354,0.1
3355,0.0
3356,0.4
3357,0.2
3358,0.0
3359,0.0
3360,0.0
3361,0.2
3362,0.1
3363,0.3
3364,0.1
3365,0.1
3366,0.2
3367,0.0
3368,0.1
3369,1.4
3370,0.1
3371,0.4
3372,0.4
3373,0.2
3374,0.1
3375,0.3
3376,1.0
3377,0.0
3378,1.2
3379,0.2
3380,0.5
3381,0.1
3382,0.4
3383,0.5
3384,0.9
3385,0.4
3386,0.9
3387,0.4
3388,1.1
3389,0.6
3390,0.2
3391,0.4
3392,0.8
3393,0.3
3394,0.0
3395,0.0
3396,0.7
3397,0.4
3398,0.8
3399,0.4
3400,0.6
3401,0.0
3402,0.1
3403,0.3
3404,0.8
3405,0.5
3406,1.0
3407,1.5
3408,0.1
3409,0.0
3410,0.1
3411,2.3
3412,0.5
3413,0.2
3414,1.1
3415,0.3
3416,0.3
3417,0.6
3418,0.1
3419,0.7
3420,1.0
3421,0.3
3422,0.0
3423,1.2
3424,0.2
3425,0.2
3426,0.6
3427,1.3
3428,0.8
3429,0.5
3430,1.5
3431,0.4
3432,1.1
3433,0.8
3434,0.6
3435,0.4
3436,0.5
3437,1.1
3438,1.5
3439,0.0
3440,0.6
3441,0.3
3442,0.4
3443,0.8
3444,0.8
3445,0.8
3446,0.4
3447,0.2
3448,0.5
3449,0.1
3450,0.7
3451,0.1
3452,0.7
3453,1.5
3454,0.2
3455,0.3
3456,0.4
3457,0.9
3458,0.7
3459,0.8
3460,0.8
3461,1.6
3462,1.3
3463,0.2
3464,1.0
3465,0.7
3466,1.5
3467,0.2
3468,0.4
3469,0.2
3470,0.7
3471,0.0
3472,0.6
3473,0.0
3474,0.4
3475,0.2
3476,0.7
3477,0.8
3478,0.0
3479,1.1
3480,1.2
3481,1.3
3482,0.6
3483,0.6
3484,0.3
3485,0.8
3486,0.7
3487,0.7
3488,0.1
3489,1.5
3490,0.3
3491,0.9
3492,0.6
3493,1.4
3494,0.1
3495,0.8
3496,0.6
3497,0.8
3498,0.8
3499,0.2
3500,0.8
3501,0.5
3502,1.0
3503,1.7
3504,1.0
3505,0.6
3506,1.0
3507,1.3
3508,0.7
3509,1.2
3510,0.4
3511,1.4
3512,0.3
3513,0.3
3514,0.7
3515,1.1
3516,0.8
3517,1.0
3518,0.6
3519,1.3
3520,0.5
3521,0.3
3522,0.5
3523,0.8
3524,0.6
3525,1.0
3526,0.4
3527,0.5
3528,0.8
3529,0.4
3530,1.2
3531,0.6
3532,0.3
3533,0.5
3534,0.9
3535,0.7
3536,1.1
3537,0.7
3538,0.5
3539,0.3
3540,0.9
3541,0.1
3542,1.0
3543,0.9
3544,0.7
3545,0.4
3546,1.8
3547,0.9
3548,0.5
3549,0.1
3550,1.4
3551,0.3
3552,0.2
3553,1.2
3554,1.4
3555,0.8
3556,0.0
3557,0.1
3558,0.7
3559,0.4
3560,0.0
3561,0.8
3562,0.9
3563,0.7
3564,0.2
3565,0.7
3566,0.6
3567,0.4
3568,1.4
3569,1.4
3570,0.4
3571,0.4
3572,0.9
3573,0.8
3574,0.6
3575,0.1
3576,0.8
3577,1.2
3578,0.4
3579,0.1
3580,0.3
3581,0.7
3582,0.2
3583,0.4
3584,0.4
3585,0.6
3586,0.6
3587,0.7
3588,0.9
3589,0.4
3590,0.4
3591,0.2
3592,0.7
3593,0.4
3594,0.0
3595,0.6
3596,2.0
3597,0.4
3598,0.3
3599,0.8
3600,0.8
3601,0.4
3602,0.2
3603,1.1
3604,1.0
3605,1.2
3606,0.5
3607,0.7
3608,0.4
3609,0.4
3610,0.1
3611,1.1
3612,0.3
3613,0.6
3614,0.8
3615,1.4
3616,0.2
3617,0.6
3618,0.3
3619,0.6
3620,1.5
3621,0.0
3622,0.3
3623,0.8
3624,1.5
3625,0.0
3626,0.3
3627,0.3
3628,1.4
3629,0.1
3630,0.9
3631,0.4
3632,1.0
3633,0.0
3634,0.3
3635,0.0
3636,0.2
3637,0.2
3638,0.3
3639,0.7
3640,1.3
3641,0.0
3642,0.4
3643,1.6
3644,0.0
3645,0.5
3646,1.4
3647,0.0
3648,1.2
3649,0.0
3650,0.0
3651,0.8
3652,1.2
3653,0.0
3654,0.2
3655,1.1
3656,1.4
3657,0.0
3658,0.2
3659,0.2
3660,1.4
3661,0.0
3662,0.4
3663,0.7
3664,1.5
3665,0.0
3666,0.0
3667,1.2
3668,2.3
3669,0.0
3670,0.4
3671,0.4
3672,1.7
3673,0.0
3674,0.1
3675,0.7
3676,1.2
3677,0.0
3678,0.3
3679,1.4
3680,1.9
3681,0.0
3682,0.2
3683,0.3
3684,1.3
3685,1.4
3686,0.1
3687,0.4
3688,0.4
3689,1.6
3690,0.0
3691,0.6
3692,0.9
3693,0.1
3694,1.2
3695,0.6
3696,0.2
3697,0.9
3698,0.7
3699,0.5
3700,0.4
3701,0.4
3702,0.3
3703,0.1
3704,1.4
3705,0.4
3706,0.1
3707,1.0
3708,0.6
3709,0.6
3710,0.6
3711,0.1
3712,0.7
3713,0.6
3714,0.4
3715,0.1
3716,0.5
3717,0.1
3718,0.7
3719,0.1
3720,0.5
3721,0.0
3722,0.5
3723,0.0
3724,1.3
3725,0.5
3726,0.2
3727,0.4
3728,0.9
3729,0.0
3730,0.4
3731,0.4
3732,0.0
3733,1.4
3734,0.9
3735,0.0
3736,1.0
3737,0.4
3738,0.0
3739,1.0
3740,0.7
3741,0.3
3742,1.0
3743,0.5
3744,0.1
3745,0.9
3746,0.7
3747,0.0
3748,0.9
3749,0.3
3750,0.0
3751,0.0
3752,0.7
3753,0.8
3754,0.0
3755,0.6
3756,0.5
3757,0.1
3758,1.0
3759,0.4
3760,0.1
3761,0.5
3762,0.2
3763,0.0
3764,0.5
3765,0.2
3766,0.0
3767,0.6
3768,0.3
3769,0.0
3770,0.5
3771,0.7
3772,0.0
3773,0.9
3774,0.3
3775,0.6
3776,0.6
3777,0.9
3778,0.2
3779,0.5
3780,0.5
3781,0.0
3782,0.5
3783,0.6
3784,0.1
3785,0.4
3786,0.4
3787,1.7
3788,0.9
3789,0.8
3790,0.6
3791,0.7
3792,0.3
3793,0.0
3794,0.0
3795,0.3
3796,0.0
3797,0.0
3798,0.0
3799,0.2
3800,0.0
3801,0.2
3802,0.1
3803,0.2
3804,1.1
3805,0.5
3806,1.1
3807,0.0
3808,0.1
3809,0.1
3810,0.1
3811,0.0
3812,0.0
3813,0.0
3814,0.4
3815,0.0
3816,0.0
3817,0.0
3818,0.6
3819,0.0
3820,0.0
3821,0.2
3822,0.4
3823,0.0
3824,0.0
3825,0.0
3826,0.1
3827,0.1
3828,0.2
3829,0.5
3830,0.1
3831,0.2
3832,0.5
3833,0.5
3834,0.2
3835,0.5
3836,0.2
3837,0.2
3838,0.1
3839,0.5
3840,0.1
3841,0.8
3842,0.8
3843,0.1
3844,0.5
3845,1.0
3846,0.4
3847,0.6
3848,0.3
3849,1.6
3850,0.1
3851,0.7
3852,0.3
3853,0.5
3854,0.2
3855,0.5
3856,0.5
3857,1.0
3858,0.1
3859,0.3
3860,0.1
3861,0.5
3862,0.2
3863,0.1
3864,0.4
3865,0.6
3866,0.2
3867,0.5
3868,0.1
3869,0.6
3870,0.0
3871,0.4
3872,0.3
3873,0.5
3874,0.0
3875,0.5
3876,0.1
3877,0.5
3878,1.1
3879,0.6
3880,0.3
3881,0.9
3882,0.0
3883,0.0
3884,0.0
3885,0.4
3886,0.0
3887,0.0
3888,0.1
3889,0.4
3890,0.2
3891,0.0
3892,0.1
3893,0.1
3894,0.0
3895,0.1
3896,0.0
3897,0.6
3898,0.0
3899,0.7
3900,0.1
3901,0.5
3902,0.1
3903,0.7
3904,0.0
3905,0.3
3906,0.1
3907,0.6
3908,0.1
3909,0.3
3910,0.5
3911,0.0
3912,0.0
3913,1.2
3914,0.5
3915,0.7
3916,0.1
3917,0.2
3918,0.5
3919,0.3
3920,0.2
3921,0.4
3922,0.1
3923,0.6
3924,0.0
3925,1.0
3926,0.2
3927,0.4
3928,0.8
3929,0.3
3930,0.2
3931,0.9
3932,0.3
3933,0.4
3934,0.3
3935,0.2
3936,0.0
3937,0.7
3938,0.2
3939,0.4
3940,0.2
3941,0.2
3942,0.2
3943,0.1
3944,0.4
3945,0.1
3946,1.0
3947,0.2
3948,0.1
3949,0.8
3950,0.0
3951,0.1
3952,1.3
3953,0.1
3954,0.5
3955,1.3
3956,0.3
3957,0.3
3958,1.2
3959,0.1
3960,0.3
3961,0.1
3962,0.0
3963,0.3
3964,0.1
3965,0.1
3966,0.7
3967,0.4
3968,0.0
3969,0.4
3970,0.4
3971,0.1
3972,0.4
3973,0.1
3974,0.0
3975,0.0
3976,0.3
3977,1.3
3978,1.5
3979,0.6
3980,0.6
3981,1.4
3982,1.0
3983,0.7
3984,0.8
3985,0.2
3986,1.1
3987,2.0
3988,1.7
3989,0.5
3990,0.9
3991,1.0
3992,0.7
3993,0.3
3994,0.3
3995,0.2
3996,0.3
3997,0.7
3998,1.1
3999,1.3
4000,0.3
4001,0.7
4002,1.0
4003,0.7
4004,0.6
4005,0.4
4006,0.0
4007,1.6
4008,0.7
4009,0.4
4010,2.5
4011,0.0
4012,1.0
4013,1.5
4014,0.7
4015,0.6
4016,0.2
4017,1.3
4018,0.7
4019,0.3
4020,0.3
4021,0.4
4022,0.1
4023,0.8
4024,1.2
4025,0.7
4026,0.1
4027,0.8
4028,0.2
4029,0.0
4030,0.0
4031,0.4
4032,1.1
4033,0.3
4034,0.4
4035,0.3
4036,0.2
4037,0.0
4038,0.0
4039,0.4
4040,0.6
4041,0.1
4042,0.0
4043,0.2
4044,0.4
4045,0.0
4046,0.0
4047,0.3
4048,0.1
4049,0.3
4050,1.1
4051,0.8
4052,0.1
4053,0.4
4054,0.6
4055,0.4
4056,0.1
4057,0.5
4058,0.7
4059,0.2
4060,0.5
4061,0.8
4062,0.6
4063,0.6
4064,1.0
4065,0.5
4066,0.0
4067,0.9
4068,0.2
4069,0.1
4070,0.4
4071,0.8
4072,1.5
4073,0.2
4074,1.2
4075,0.7
4076,1.5
4077,0.8
4078,1.1
4079,1.3
4080,0.4
4081,0.4
4082,0.3
4083,0.4
4084,0.2
4085,0.1
4086,0.8
4087,0.0
4088,1.7
4089,0.5
4090,1.9
4091,0.0
4092,0.8
4093,0.0
4094,0.2
4095,0.7
4096,1.1
4097,0.0
4098,0.9
4099,0.3
4100,1.4
4101,0.0
4102,0.3
4103,1.2
4104,1.5
4105,0.0
4106,0.6
4107,1.4
4108,1.5
4109,0.0
4110,0.1
4111,1.7
4112,1.4
4113,0.0
4114,0.3
4115,0.4
4116,1.9
4117,0.0
4118,0.1
4119,1.3
4120,1.6
4121,0.0
4122,0.0
4123,0.0
4124,1.4
4125,0.0
4126,0.0
4127,0.9
4128,1.4
4129,0.0
4130,0.4
4131,0.0
4132,0.8
4133,0.2
4134,0.8
4135,0.6
4136,1.0
4137,0.8
4138,0.8
4139,0.9
